Date;Value;P&L;Investments
2023-11-15;1.11745e+06;648268;469181
2023-11-16;1.11236e+06;643174;469181
2023-11-17;1.11639e+06;647212;469181
2023-11-20;1.12335e+06;654170;469181
2023-11-21;1.12279e+06;653611;469181
2023-11-22;1.12894e+06;659761;469181
2023-11-23;1.13031e+06;661128;469181
2023-11-24;1.12894e+06;659761;469181
2023-11-27;1.12807e+06;658891;469181
2023-11-28;1.13192e+06;662743;469181
2023-11-29;1.12975e+06;660569;469181
2023-11-30;1.12689e+06;657711;469181
2023-12-01;1.13722e+06;666036;471181
2023-12-04;1.13043e+06;659252;471181
2023-12-05;1.13516e+06;663982;471181
2023-12-06;1.13367e+06;662488;471181
2023-12-07;1.1374e+06;666223;471181
2023-12-08;1.14014e+06;668961;471181
2023-12-11;1.14325e+06;672073;471181
2023-12-12;1.14942e+06;678234;471181
2023-12-13;1.15533e+06;684146;471181
2023-12-14;1.17159e+06;697838;473757
2023-12-15;1.17284e+06;699085;473757
2023-12-18;1.1769e+06;703139;473757
2023-12-19;1.18182e+06;708067;473757
2023-12-20;1.18438e+06;710624;473757
2023-12-21;1.17484e+06;701081;473757
2023-12-22;1.1788e+06;705042;473757
2023-12-27;1.18656e+06;712807;473757
2023-12-28;1.18868e+06;714928;473757
2023-12-29;1.18881e+06;715053;473757
2024-01-02;1.18033e+06;704574;475757
2024-01-03;1.1729e+06;697139;475757
2024-01-04;1.17465e+06;698889;475757
2024-01-05;1.17133e+06;695577;475757
2024-01-08;1.17496e+06;699201;475757
2024-01-09;1.18183e+06;706074;475757
2024-01-10;1.18533e+06;709572;475757
2024-01-11;1.18046e+06;704699;475757
2024-01-12;1.19045e+06;714695;475757
2024-01-15;1.18942e+06;713665;475757
2024-01-16;1.18945e+06;713696;475757
2024-01-17;1.18052e+06;704761;475757
2024-01-18;1.18517e+06;709416;475757
2024-01-19;1.19483e+06;719069;475757
2024-01-22;1.20857e+06;732814;475757
2024-01-23;1.20595e+06;730190;475757
2024-01-24;1.21832e+06;742561;475757
2024-01-25;1.21782e+06;742061;475757
2024-01-26;1.22057e+06;744810;475757
2024-01-29;1.21826e+06;742498;475757
2024-01-30;1.22606e+06;750308;475757
2024-01-31;1.21532e+06;739562;475757
2024-02-01;1.21332e+06;735563;477757
2024-02-02;1.23259e+06;754838;477757
2024-02-05;1.23059e+06;752835;477757
2024-02-06;1.23353e+06;755777;477757
2024-02-07;1.24286e+06;765101;477757
2024-02-08;1.24442e+06;766666;477757
2024-02-09;1.24962e+06;771860;477757
2024-02-12;1.25775e+06;779995;477757
2024-02-13;1.23935e+06;761597;477757
2024-02-14;1.24107e+06;763318;477757
2024-02-15;1.24912e+06;771359;477757
2024-02-16;1.25525e+06;777492;477757
2024-02-19;1.25018e+06;772423;477757
2024-02-20;1.24142e+06;763662;477757
2024-02-21;1.23973e+06;761972;477757
2024-02-22;1.26482e+06;787067;477757
2024-02-23;1.27071e+06;792950;477757
2024-02-26;1.26858e+06;790822;477757
2024-02-27;1.2652e+06;787443;477757
2024-02-28;1.26564e+06;787881;477757
2024-02-29;1.26714e+06;789383;477757
2024-03-01;1.27865e+06;798895;479757
2024-03-04;1.28348e+06;803721;479757
2024-03-05;1.27282e+06;793066;479757
2024-03-06;1.27915e+06;799396;479757
2024-03-07;1.28711e+06;807357;479757
2024-03-08;1.28975e+06;809989;479757
2024-03-11;1.2794e+06;799647;479757
2024-03-12;1.29018e+06;810428;479757
2024-03-13;1.29301e+06;813248;479757
2024-03-14;1.28832e+06;805915;482402
2024-03-15;1.27764e+06;795238;482402
2024-03-18;1.28995e+06;807548;482402
2024-03-19;1.29083e+06;808427;482402
2024-03-20;1.29441e+06;812007;482402
2024-03-21;1.31444e+06;832043;482402
2024-03-22;1.3081e+06;825700;482402
2024-03-25;1.30647e+06;824066;482402
2024-03-26;1.3081e+06;825700;482402
2024-03-27;1.30571e+06;823313;482402
2024-03-28;1.31281e+06;830410;482402
2024-04-02;1.30137e+06;816969;484402
2024-04-03;1.30923e+06;824832;484402
2024-04-04;1.31417e+06;829770;484402
2024-04-05;1.30112e+06;816718;484402
2024-04-08;1.30552e+06;821121;484402
2024-04-09;1.2964e+06;812000;484402
2024-04-10;1.29187e+06;807471;484402
2024-04-11;1.29168e+06;807282;484402
2024-04-12;1.29074e+06;806338;484402
2024-04-15;1.28703e+06;802627;484402
2024-04-16;1.26696e+06;782560;484402
2024-04-17;1.25985e+06;775452;484402
2024-04-18;1.26495e+06;780547;484402
2024-04-19;1.2513e+06;766897;484402
2024-04-22;1.24784e+06;763437;484402
2024-04-23;1.26872e+06;784322;484402
2024-04-24;1.26853e+06;784133;484402
2024-04-25;1.25539e+06;770986;484402
2024-04-26;1.27709e+06;792688;484402
2024-04-29;1.27967e+06;795267;484402
2024-04-30;1.27394e+06;789543;484402
2024-05-01;1.26082e+06;774416;486402
2024-05-02;1.26324e+06;776840;486402
2024-05-03;1.28498e+06;798576;486402
2024-05-07;1.30363e+06;817226;486402
2024-05-08;1.30161e+06;815210;486402
2024-05-09;1.30709e+06;820691;486402
2024-05-10;1.31031e+06;823904;486402
2024-05-13;1.31106e+06;824660;486402
2024-05-14;1.31226e+06;825857;486402
2024-05-15;1.32927e+06;842869;486402
2024-05-16;1.33765e+06;851248;486402
2024-05-17;1.33028e+06;843877;486402
2024-05-20;1.33774e+06;851343;486402
2024-05-21;1.33463e+06;848224;486402
2024-05-22;1.33639e+06;849988;486402
2024-05-23;1.33614e+06;849736;486402
2024-05-24;1.3333e+06;846901;486402
2024-05-28;1.33349e+06;847090;486402
2024-05-29;1.32524e+06;838836;486402
2024-05-30;1.32007e+06;833670;486402
2024-05-31;1.30886e+06;822455;486402
2024-06-03;1.3268e+06;838395;488402
2024-06-04;1.32484e+06;836439;488402
2024-06-05;1.34156e+06;853161;488402
2024-06-06;1.3473e+06;858903;488402
2024-06-07;1.34882e+06;860417;488402
2024-06-10;1.34737e+06;858966;488402
2024-06-11;1.34819e+06;859786;488402
2024-06-12;1.36863e+06;880230;488402
2024-06-13;1.36432e+06;873353;490971
2024-06-14;1.36394e+06;872973;490971
2024-06-17;1.36989e+06;878916;490971
2024-06-18;1.37842e+06;887450;490971
2024-06-19;1.38215e+06;891180;490971
2024-06-20;1.38373e+06;892761;490971
2024-06-21;1.37488e+06;883910;490971
2024-06-24;1.38044e+06;889473;490971
2024-06-25;1.37545e+06;884479;490971
2024-06-26;1.37456e+06;883594;490971
2024-06-27;1.37741e+06;886439;490971
2024-06-28;1.38474e+06;893772;490971
2024-07-01;1.37751e+06;884542;492971
2024-07-02;1.38239e+06;889417;492971
2024-07-03;1.39258e+06;899610;492971
2024-07-04;1.39537e+06;902396;492971
2024-07-05;1.39999e+06;907018;492971
2024-07-08;1.40524e+06;912272;492971
2024-07-09;1.40721e+06;914235;492971
2024-07-10;1.41151e+06;918540;492971
2024-07-11;1.41081e+06;917844;492971
2024-07-12;1.42069e+06;927720;492971
2024-07-15;1.42601e+06;933038;492971
2024-07-16;1.42474e+06;931772;492971
2024-07-17;1.41328e+06;920313;492971
2024-07-18;1.40119e+06;908221;492971
2024-07-19;1.391e+06;898028;492971
2024-07-22;1.39575e+06;902776;492971
2024-07-23;1.40847e+06;915501;492971
2024-07-24;1.37941e+06;886442;492971
2024-07-25;1.37498e+06;882010;492971
2024-07-26;1.37403e+06;881060;492971
2024-07-29;1.3746e+06;881630;492971
2024-07-30;1.37099e+06;878021;492971
2024-07-31;1.39537e+06;902396;492971
2024-08-01;1.38388e+06;888911;494971
2024-08-02;1.34343e+06;848460;494971
2024-08-05;1.31832e+06;823353;494971
2024-08-06;1.32771e+06;832736;494971
2024-08-07;1.3421e+06;847129;494971
2024-08-08;1.33817e+06;843198;494971
2024-08-09;1.34533e+06;850362;494971
2024-08-12;1.3499e+06;854927;494971
2024-08-13;1.36537e+06;870397;494971
2024-08-14;1.37811e+06;883141;494971
2024-08-15;1.39767e+06;902701;494971
2024-08-16;1.4003e+06;905332;494971
2024-08-19;1.41083e+06;915857;494971
2024-08-20;1.41444e+06;919471;494971
2024-08-21;1.41831e+06;923338;494971
2024-08-22;1.41767e+06;922704;494971
2024-08-23;1.42332e+06;928347;494971
2024-08-27;1.41977e+06;924796;494971
2024-08-28;1.41473e+06;919756;494971
2024-08-29;1.42503e+06;930059;494971
2024-08-30;1.41539e+06;920422;494971
