Date;Value;P&L;Investments
2022-12-13;774860;472860;302000
2022-12-14;772656;470656;302000
2022-12-15;744208;442208;302000
2022-12-16;738306;436306;302000
2022-12-19;733899;431899;302000
2022-12-20;730004;428004;302000
2022-12-21;744818;442818;302000
2022-12-22;732089;430089;302000
2022-12-23;733270;431270;302000
2022-12-27;732739;430739;302000
2022-12-28;729197;427197;302000
2022-12-29;734568;432568;302000
2022-12-30;727545;425545;302000
2023-01-02;747822;443822;304000
2023-01-03;737229;433229;304000
2023-01-04;743482;439482;304000
2023-01-05;738432;434432;304000
2023-01-06;744626;440626;304000
2023-01-09;749360;445360;304000
2023-01-10;740227;436227;304000
2023-01-11;747999;443999;304000
2023-01-12;748926;444926;304000
2023-01-13;749794;445794;304000
2023-01-16;754173;450173;304000
2023-01-17;755160;451160;304000
2023-01-18;747901;443901;304000
2023-01-19;735868;431868;304000
2023-01-20;741628;437628;304000
2023-01-23;756047;452047;304000
2023-01-24;753404;449404;304000
2023-01-25;745494;441494;304000
2023-01-26;756994;452994;304000
2023-01-27;765161;461161;304000
2023-01-30;760387;456387;304000
2023-01-31;760387;456387;304000
2023-02-01;762427;456427;306000
2023-02-02;784479;478479;306000
2023-02-03;790017;484017;306000
2023-02-06;786516;480516;306000
2023-02-07;788554;482554;306000
2023-02-08;786932;480932;306000
2023-02-09;786457;480457;306000
2023-02-10;782561;476561;306000
2023-02-13;788652;482652;306000
2023-02-14;783510;477510;306000
2023-02-15;792351;486351;306000
2023-02-16;790967;484967;306000
2023-02-17;779238;473238;306000
2023-02-20;780563;474563;306000
2023-02-21;771307;465307;306000
2023-02-22;771722;465722;306000
2023-02-23;771782;465782;306000
2023-02-24;769211;463211;306000
2023-02-27;772039;466039;306000
2023-02-28;769725;463725;306000
2023-03-01;761183;453183;308000
2023-03-02;764891;456891;308000
2023-03-03;778951;470951;308000
2023-03-06;783988;475988;308000
2023-03-07;779328;471328;308000
2023-03-08;777008;469008;308000
2023-03-09;777384;469384;308000
2023-03-10;758942;450942;308000
2023-03-13;742027;434027;308000
2023-03-14;753449;445449;308000
2023-03-15;751684;443684;308000
2023-03-16;762968;454968;308000
2023-03-17;756979;448979;308000
2023-03-20;755353;447353;308000
2023-03-21;761421;453421;308000
2023-03-22;762472;454472;308000
2023-03-23;754580;446580;308000
2023-03-24;754639;446639;308000
2023-03-27;760291;452291;308000
2023-03-28;754124;446124;308000
2023-03-29;761897;453897;308000
2023-03-30;764376;456376;308000
2023-03-31;773755;465755;308000
2023-04-03;778928;468928;310000
2023-04-04;773063;463063;310000
2023-04-05;772566;462566;310000
2023-04-06;772407;462407;310000
2023-04-11;777954;467954;310000
2023-04-12;773043;463043;310000
2023-04-13;769723;459723;310000
2023-04-14;776702;466702;310000
2023-04-17;781314;471314;310000
2023-04-18;781791;471791;310000
2023-04-19;781075;471075;310000
2023-04-20;777875;467875;310000
2023-04-21;776383;466383;310000
2023-04-24;773103;463103;310000
2023-04-25;772069;462069;310000
2023-04-26;763640;453640;310000
2023-04-27;767974;457974;310000
2023-04-28;777099;467099;310000
2023-05-02;772320;460320;312000
2023-05-03;771821;459821;312000
2023-05-04;764805;452805;312000
2023-05-05;775031;463031;312000
2023-05-08;776824;464824;312000
2023-05-09;780632;468632;312000
2023-05-10;780054;468054;312000
2023-05-11;784459;472459;312000
2023-05-12;785974;473974;312000
2023-05-15;787130;475130;312000
2023-05-16;787150;475150;312000
2023-05-17;790279;478279;312000
2023-05-18;804372;492372;312000
2023-05-19;803236;491236;312000
2023-05-22;806126;494126;312000
2023-05-23;805229;493229;312000
2023-05-24;793269;481269;312000
2023-05-25;799887;487887;312000
2023-05-26;812405;500405;312000
2023-05-29;816870;504870;312000
2023-05-30;814358;502358;312000
2023-05-31;811109;499109;312000
2023-06-01;813109;499109;314000
2023-06-02;830114;516114;314000
2023-06-05;833890;519890;314000
2023-06-06;832572;518572;314000
2023-06-07;832172;518172;314000
2023-06-08;827097;513097;314000
2023-06-09;832072;518072;314000
2023-06-12;834310;520310;314000
2023-06-13;842003;528003;314000
2023-06-14;841683;527683;314000
2023-06-15;838926;524926;314000
2023-06-16;842742;528742;314000
2023-06-19;838226;524226;314000
2023-06-20;835549;521549;314000
2023-06-21;830174;516174;314000
2023-06-22;830114;516114;314000
2023-06-23;831393;517393;314000
2023-06-26;828375;514375;314000
2023-06-27;827376;513376;314000
2023-06-28;835609;521609;314000
2023-06-29;839865;525865;314000
2023-06-30;846879;532879;314000
2023-07-03;851396;535396;316000
2023-07-04;853079;537079;316000
2023-07-05;854441;538441;316000
2023-07-06;843505;527505;316000
2023-07-07;841542;525542;316000
2023-07-10;836996;520996;316000
2023-07-11;839139;523139;316000
2023-07-12;840901;524901;316000
2023-07-13;838217;522217;316000
2023-07-14;839619;523619;316000
2023-07-17;839379;523379;316000
2023-07-18;843385;527385;316000
2023-07-19;852498;536498;316000
2023-07-20;853379;537379;316000
2023-07-21;854962;538962;316000
2023-07-24;858266;542266;316000
2023-07-25;862753;546753;316000
2023-07-26;859608;543608;316000
2023-07-27;871786;555786;316000
2023-07-28;868441;552441;316000
2023-07-31;867840;551840;316000
2023-08-01;873125;555125;318000
2023-08-02;865758;547758;318000
2023-08-03;861341;543341;318000
2023-08-04;858229;540229;318000
2023-08-07;855780;537780;318000
2023-08-08;854696;536696;318000
2023-08-09;853251;535251;318000
2023-08-10;855600;537600;318000
2023-08-11;851324;533324;318000
2023-08-14;858932;540932;318000
2023-08-15;858932;540932;318000
2023-08-16;853391;535391;318000
2023-08-17;847630;529630;318000
2023-08-18;840142;522142;318000
2023-08-21;840905;522905;318000
2023-08-22;849758;531758;318000
2023-08-23;854917;536917;318000
2023-08-24;852347;534347;318000
2023-08-25;851926;533926;318000
2023-08-28;857266;539266;318000
2023-08-29;865115;547115;318000
2023-08-30;865838;547838;318000
2023-08-31;873727;555727;318000
2023-09-01;878518;558518;320000
2023-09-04;878377;558377;320000
2023-09-05;883548;563548;320000
2023-09-06;875198;555198;320000
2023-09-07;874473;554473;320000
2023-09-08;877129;557129;320000
2023-09-11;875298;555298;320000
2023-09-12;875862;555862;320000
2023-09-13;876425;556425;320000
2023-09-14;886224;566224;320000
2023-09-15;879866;559866;320000
2023-09-18;877230;557230;320000
2023-09-19;871355;551355;320000
2023-09-20;872985;552985;320000
2023-09-21;859584;539584;320000
2023-09-22;858940;538940;320000
2023-09-25;859463;539463;320000
2023-09-26;852320;532320;320000
2023-09-27;854634;534634;320000
2023-09-28;856023;536023;320000
2023-09-29;857330;537330;320000
2023-10-02;861846;539846;322000
2023-10-03;852084;530084;322000
2023-10-04;850390;528390;322000
2023-10-05;847506;525506;322000
2023-10-06;852528;530528;322000
2023-10-09;860091;538091;322000
2023-10-10;870699;548699;322000
2023-10-11;865456;543456;322000
2023-10-12;874592;552592;322000
2023-10-13;870498;548498;322000
2023-10-16;875257;553257;322000
2023-10-17;872192;550192;322000
2023-10-18;869429;547429;322000
2023-10-19;859365;537365;322000
2023-10-20;843574;521574;322000
2023-10-23;839480;517480;322000
2023-10-24;845046;523046;322000
2023-10-25;840004;518004;322000
2023-10-26;832885;510885;322000
2023-10-27;824919;502919;322000
2023-10-30;825342;503342;322000
2023-10-31;833409;511409;322000
2023-11-01;845553;521553;324000
2023-11-02;857056;533056;324000
2023-11-03;860311;536311;324000
2023-11-06;859219;535219;324000
2023-11-07;867487;543487;324000
2023-11-08;864152;540152;324000
2023-11-09;866578;542578;324000
2023-11-10;867366;543366;324000
2023-11-13;872844;548844;324000
2023-11-14;877575;553575;324000
2023-11-15;879940;555940;324000
2023-11-16;875776;551776;324000
2023-11-17;876321;552321;324000
2023-11-20;877251;553251;324000
2023-11-21;877838;553838;324000
2023-11-22;887036;563036;324000
2023-11-23;885297;561297;324000
2023-11-24;882548;558548;324000
2023-11-27;881780;557780;324000
2023-11-28;879859;555859;324000
2023-11-29;879799;555799;324000
2023-11-30;882952;558952;324000
2023-12-01;894312;568312;326000
2023-12-04;893117;567117;326000
2023-12-05;898627;572627;326000
2023-12-06;898587;572587;326000
2023-12-07;900795;574795;326000
2023-12-08;906104;580104;326000
2023-12-11;909589;583589;326000
2023-12-12;910946;584946;326000
2023-12-13;915343;589343;326000
2023-12-14;911149;585149;326000
2023-12-15;919212;593212;326000
2023-12-18;921603;595603;326000
2023-12-19;921320;595320;326000
2023-12-20;924014;598014;326000
2023-12-21;915059;589059;326000
2023-12-22;918118;592118;326000
2023-12-27;913013;587013;326000
2023-12-28;917733;591733;326000
2023-12-29;914330;588330;326000
2024-01-02;922084;594084;328000
2024-01-03;919586;591586;328000
2024-01-04;917475;589475;328000
2024-01-05;914571;586571;328000
2024-01-08;916601;588601;328000
2024-01-09;925860;597860;328000
2024-01-10;926206;598206;328000
2024-01-11;923627;595627;328000
2024-01-12;928987;600987;328000
2024-01-15;929617;601617;328000
2024-01-16;934896;606896;328000
2024-01-17;931160;603160;328000
2024-01-18;933840;605840;328000
2024-01-19;939485;611485;328000
2024-01-22;949881;621881;328000
2024-01-23;952602;624602;328000
2024-01-24;956561;628561;328000
2024-01-25;962105;634105;328000
2024-01-26;961272;633272;328000
2024-01-29;964765;636765;328000
2024-01-30;968440;640440;328000
2024-01-31;959282;631282;328000
2024-02-01;957627;627627;330000
2024-02-02;979155;649155;330000
2024-02-05;981617;651617;330000
2024-02-06;982817;652817;330000
2024-02-07;988433;658433;330000
2024-02-08;990081;660081;330000
2024-02-09;991994;661994;330000
2024-02-12;1.00046e+06;670458;330000
2024-02-13;990122;660122;330000
2024-02-14;990590;660590;330000
2024-02-15;994314;664314;330000
2024-02-16;997508;667508;330000
2024-02-19;993927;663927;330000
2024-02-20;982797;652797;330000
2024-02-21;981413;651413;330000
2024-02-22;1.0017e+06;671700;330000
2024-02-23;1.00532e+06;675321;330000
2024-02-26;1.00141e+06;671415;330000
2024-02-27;998241;668241;330000
2024-02-28;1.0008e+06;670804;330000
2024-02-29;1.00378e+06;673775;330000
2024-03-01;1.01157e+06;679574;332000
2024-03-04;1.01231e+06;680308;332000
2024-03-05;1.00352e+06;671521;332000
2024-03-06;1.00499e+06;672989;332000
2024-03-07;1.00866e+06;676659;332000
2024-03-08;1.00945e+06;677454;332000
2024-03-11;1.0033e+06;671297;332000
2024-03-12;1.01243e+06;680430;332000
2024-03-13;1.01206e+06;680063;332000
2024-03-14;1.01404e+06;682041;332000
2024-03-15;1.00615e+06;674151;332000
2024-03-18;1.01783e+06;685833;332000
2024-03-19;1.01928e+06;687281;332000
2024-03-20;1.0223e+06;690298;332000
2024-03-21;1.03785e+06;705854;332000
2024-03-22;1.03773e+06;705731;332000
2024-03-25;1.03398e+06;701980;332000
2024-03-26;1.03557e+06;703570;332000
2024-03-27;1.03522e+06;703224;332000
2024-03-28;1.04236e+06;710359;332000
2024-04-02;1.03712e+06;703122;334000
2024-04-03;1.03698e+06;702979;334000
2024-04-04;1.03747e+06;703469;334000
2024-04-05;1.03071e+06;696708;334000
2024-04-08;1.03146e+06;697464;334000
2024-04-09;1.02444e+06;690437;334000
2024-04-10;1.03169e+06;697688;334000
2024-04-11;1.03475e+06;700752;334000
2024-04-12;1.04051e+06;706513;334000
2024-04-15;1.03816e+06;704164;334000
2024-04-16;1.02274e+06;688741;334000
2024-04-17;1.01565e+06;681653;334000
2024-04-18;1.01772e+06;683716;334000
2024-04-19;1.00622e+06;672216;334000
2024-04-22;1.00585e+06;671848;334000
2024-04-23;1.01669e+06;682695;334000
2024-04-24;1.01849e+06;684492;334000
2024-04-25;1.00536e+06;671358;334000
2024-04-26;1.02538e+06;691376;334000
2024-04-29;1.02462e+06;690620;334000
2024-04-30;1.02211e+06;688108;334000
2024-05-01;1.02211e+06;688108;334000
2024-05-02;1.01293e+06;676934;336000
2024-05-03;1.02307e+06;687066;336000
2024-05-06;1.0308e+06;694802;336000
2024-05-07;1.03856e+06;702560;336000
2024-05-08;1.03942e+06;703419;336000
2024-05-09;1.04108e+06;705077;336000
2024-05-10;1.04392e+06;707922;336000
2024-05-13;1.04286e+06;706858;336000
2024-05-14;1.04138e+06;705384;336000
2024-05-15;1.04914e+06;713141;336000
2024-05-16;1.05573e+06;719732;336000
2024-05-17;1.05053e+06;714533;336000
2024-05-20;1.05723e+06;721226;336000
2024-05-21;1.05542e+06;719425;336000
2024-05-22;1.05837e+06;722372;336000
2024-05-23;1.05923e+06;723232;336000
2024-05-24;1.05446e+06;718463;336000
2024-05-27;1.0552e+06;719200;336000
2024-05-28;1.05211e+06;716109;336000
2024-05-29;1.05172e+06;715720;336000
2024-05-30;1.0449e+06;708904;336000
2024-05-31;1.03565e+06;699653;336000
2024-06-03;1.04545e+06;707451;338000
2024-06-04;1.04551e+06;707513;338000
2024-06-05;1.0597e+06;721703;338000
2024-06-06;1.06335e+06;725354;338000
2024-06-07;1.07195e+06;733946;338000
2024-06-10;1.07668e+06;738683;338000
2024-06-11;1.07865e+06;740652;338000
2024-06-12;1.08347e+06;745471;338000
2024-06-13;1.08927e+06;751274;338000
2024-06-14;1.09553e+06;757529;338000
2024-06-17;1.09764e+06;759641;338000
2024-06-18;1.10305e+06;765055;338000
2024-06-19;1.10545e+06;767454;338000
2024-06-20;1.10929e+06;771289;338000
2024-06-21;1.10656e+06;768561;338000
2024-06-24;1.10531e+06;767310;338000
2024-06-25;1.10396e+06;765957;338000
2024-06-26;1.10601e+06;768008;338000
2024-06-27;1.10599e+06;767987;338000
2024-06-28;1.11077e+06;772765;338000
2024-07-01;1.10409e+06;764091;340000
2024-07-02;1.10684e+06;766844;340000
2024-07-03;1.10767e+06;767665;340000
2024-07-04;1.10919e+06;769186;340000
2024-07-05;1.11091e+06;770911;340000
2024-07-08;1.11465e+06;774650;340000
2024-07-09;1.11878e+06;778780;340000
2024-07-10;1.12075e+06;780752;340000
2024-07-11;1.11578e+06;775780;340000
2024-07-12;1.11995e+06;779951;340000
2024-07-15;1.12305e+06;783053;340000
2024-07-16;1.12531e+06;785313;340000
2024-07-17;1.11128e+06;771281;340000
2024-07-18;1.10454e+06;764543;340000
2024-07-19;1.09834e+06;758338;340000
2024-07-22;1.10257e+06;762571;340000
2024-07-23;1.11535e+06;775349;340000
2024-07-24;1.09215e+06;752155;340000
2024-07-25;1.0885e+06;748498;340000
2024-07-26;1.088e+06;748005;340000
2024-07-29;1.09195e+06;751949;340000
2024-07-30;1.09055e+06;750552;340000
2024-07-31;1.10752e+06;767522;340000
2024-08-01;1.10256e+06;760557;342000
2024-08-02;1.05759e+06;715587;342000
2024-08-05;1.03406e+06;692063;342000
2024-08-06;1.04386e+06;701860;342000
2024-08-07;1.05598e+06;713982;342000
2024-08-08;1.05493e+06;712932;342000
2024-08-09;1.05987e+06;717872;342000
2024-08-12;1.0617e+06;719703;342000
2024-08-13;1.07179e+06;729788;342000
2024-08-14;1.07483e+06;732834;342000
2024-08-15;1.07483e+06;732834;342000
2024-08-16;1.09511e+06;753107;342000
2024-08-19;1.09614e+06;754136;342000
2024-08-20;1.09517e+06;753169;342000
2024-08-21;1.09529e+06;753292;342000
2024-08-22;1.09735e+06;755350;342000
2024-08-23;1.09377e+06;751769;342000
2024-08-26;1.09365e+06;751646;342000
2024-08-27;1.09385e+06;751851;342000
2024-08-28;1.09255e+06;750555;342000
2024-08-29;1.10622e+06;764221;342000
2024-08-30;1.10066e+06;758664;342000
